event_true signal_true reaction_true muonmom muoncos muonpull ntracks negpionmom pospions pospionmom pospiontheta pospionz pi0elpull piontotale energybalance nue muonpos muonz fgdcos effpullx effpully efftime
20 0 1 136.412108055 0.55835871952 -0.409350331407 2 -999.9 0 -999.9 -999.9 -999.9 -999.9 32.9376958995 -118.915033511 87.5120933481 490.015035756 1253.68704319 -999.9 -1.14983876575 -0.568284948466 1.20877574597
21 0 1 472.400301116 0.659436680466 -0.244998008549 2 -999.9 0 -999.9 -999.9 -999.9 -999.9 100.274463884 -118.166593959 790.370433452 400.740618185 1284.33405977 -999.9 -1.13286699889 -0.580318408968 1.19944088221
22 0 1 269.186297915 0.460581071877 -0.239227415414 2 -999.9 0 -999.9 -999.9 -999.9 -999.9 16.8049640786 -118.267819049 -52.5590298352 449.265433142 1376.4532144 -999.9 -1.11938758176 -0.573623434383 0.897848728201
23 0 1 351.506472558 0.635844169016 -0.146043575213 2 -999.9 0 -999.9 -999.9 -999.9 -999.9 21.5047850483 -120.089612574 331.810819436 434.61475391 1253.97258256 -999.9 -1.29118455035 -0.525903719323 1.14271989506
24 0 1 220.740601692 0.690726284181 -0.282568843896 2 -999.9 0 -999.9 -999.9 -999.9 -999.9 133.949843074 -120.031724083 1139.42435328 318.896042368 1520.14650243 -999.9 -1.1211575818 -0.5432192294 1.1373725017
25 0 1 481.556518741 0.451465176465 -0.0207032133825 2 -999.9 0 -999.9 -999.9 -999.9 -999.9 -54.1704059494 -120.940656687 1115.15740012 461.692427232 1256.50112524 -999.9 -1.13002817409 -0.537294061667 1.14912713477
26 0 1 448.014750184 0.463928010467 -0.201229930135 2 -999.9 0 -999.9 -999.9 -999.9 -999.9 -76.761036073 -120.762644549 403.794285414 473.432455877 1125.54078975 -999.9 -1.11495473911 -0.601318848811 1.08699998296
27 0 1 466.388201473 0.875470580757 -0.150405671972 2 -999.9 0 -999.9 -999.9 -999.9 -999.9 -26.5143998917 -119.84037028 2557.61835256 392.640339658 1338.8785911 -999.9 -1.09859832817 -0.552083718533 1.12859564774
28 0 1 315.840141002 0.521104288447 -0.286747376562 2 -999.9 0 -999.9 -999.9 -999.9 -999.9 -36.3450632945 -119.713065593 1152.70707002 425.313236807 1295.98929986 -999.9 -1.15293132805 -0.561965531058 1.08331690989
29 0 1 582.055380297 0.441569066905 -0.295638941924 2 -999.9 0 -999.9 -999.9 -999.9 -999.9 -112.856622616 -117.606505629 708.03408502 427.074254579 1347.32077018 -999.9 -1.22779420954 -0.60170381787 1.28722249999
30 0 0 683.337926399 0.972095055799 -0.875293816277 0 -999.9 0 -999.9 -999.9 -999.9 -999.9 27.0341999936 -561.40287918 493.647026815 370.546803438 8447.67805935 -999.9 0.151650050074 -1.87059329926 0.343597271409
31 0 0 978.291178166 0.96615730701 -0.735074856857 0 -999.9 0 -999.9 -999.9 -999.9 -999.9 -60.4956266852 -562.239433393 2035.14926982 383.604857601 8381.35512337 -999.9 0.148607267314 -1.8631243577 0.332945846575
32 0 0 987.807643317 0.974373644358 -0.653508218002 0 -999.9 0 -999.9 -999.9 -999.9 -999.9 -52.8053314248 -562.836912199 1076.20563622 375.299986634 8257.83534676 -999.9 0.130186747315 -1.89590600297 0.419952179686
33 0 0 1119.8824251 1.01133992831 -0.735328568273 0 -999.9 0 -999.9 -999.9 -999.9 -999.9 131.682067989 -561.795261101 342.835909735 361.341434893 8298.73364915 -999.9 0.158024734307 -1.84505385518 0.373768283142
34 0 0 1080.71323768 0.88598177996 -0.669631682078 0 -999.9 0 -999.9 -999.9 -999.9 -999.9 -6.16914613359 -562.689920295 799.05666456 317.378536259 8378.8703449 -999.9 0.0521668460468 -1.8872682165 0.633993150568
35 0 0 1098.79681966 1.0879783445 -0.791454678966 0 -999.9 0 -999.9 -999.9 -999.9 -999.9 4.43632970797 -563.258108525 1842.91140541 349.965557406 8469.88392776 -999.9 0.0812590614014 -1.86767744249 0.483674285416
36 0 0 985.391152553 1.14696333269 -0.362557621367 0 -999.9 0 -999.9 -999.9 -999.9 -999.9 39.3539097961 -560.77795422 3215.12269947 307.726326662 8451.96344643 -999.9 0.14679169967 -1.86115020364 0.387946947709
37 0 0 597.989417373 0.869548806011 -0.760283176478 0 -999.9 0 -999.9 -999.9 -999.9 -999.9 8.31571781449 -562.449302813 2010.94599346 396.131738132 8384.17175327 -999.9 0.204160703828 -1.86904830261 0.524536423568
38 0 0 936.157825249 0.781670868098 -0.682290125242 0 -999.9 0 -999.9 -999.9 -999.9 -999.9 -99.4399942069 -562.401404628 782.366990484 344.345133618 8513.41993987 -999.9 0.07943314097 -1.84538738226 0.605813271506
39 0 0 1161.64617543 1.09010335986 -0.557329886314 0 -999.9 0 -999.9 -999.9 -999.9 -999.9 -15.8165889703 -563.159140251 1074.39817072 347.108453759 8325.43741061 -999.9 0.145621974749 -1.89155043439 0.58227949542
40 0 3 920.121652359 0.981644480155 -0.622853951622 0 -999.9 0 -999.9 -999.9 -999.9 -999.9 42.941920327 33.3046845802 -291.25624605 158.463276705 8849.06079385 -999.9 -0.232521145753 -1.4218773411 0.468832695525
41 0 3 881.330162964 1.09088453283 -0.501391836489 0 -999.9 0 -999.9 -999.9 -999.9 -999.9 -7.62638859404 34.1576552965 1259.98244297 439.612452339 8844.26920447 -999.9 -0.237790441541 -1.4035082637 0.266090623691
42 0 3 1029.13991292 0.83709070785 -0.403893889176 0 -999.9 0 -999.9 -999.9 -999.9 -999.9 -43.060267588 34.897751803 1412.78421671 649.830818722 8823.60053716 -999.9 -0.153891345104 -1.39882530691 0.456636018912
43 0 3 1187.9438362 1.04902509735 -0.595516245741 0 -999.9 0 -999.9 -999.9 -999.9 -999.9 -17.4804650454 35.0378336971 1185.91422322 314.060888879 8807.88562685 -999.9 -0.224584291855 -1.39919173306 0.599489421419
44 0 3 867.830942158 0.736728740738 -0.534866728906 0 -999.9 0 -999.9 -999.9 -999.9 -999.9 -43.6027268848 34.0817237527 1957.9359866 403.403157137 9074.30148461 -999.9 -0.276173887719 -1.40919150044 0.335964429745
45 0 3 711.928526544 0.96560650259 -0.523080181084 0 -999.9 0 -999.9 -999.9 -999.9 -999.9 92.0459784614 32.8090202883 2249.55640784 354.77750296 8822.50421612 -999.9 -0.191650166505 -1.43285954906 0.323791807865
46 0 3 949.684707641 0.683390364668 -0.870440671407 0 -999.9 0 -999.9 -999.9 -999.9 -999.9 -98.0205718414 35.3665088102 -58.1863308102 510.776000679 8924.88618892 -999.9 -0.14159037155 -1.37407800273 0.670879756259
47 0 3 896.300071577 0.955043999396 -0.739742088938 0 -999.9 0 -999.9 -999.9 -999.9 -999.9 -45.355697769 34.6011946636 1375.61888781 415.072710605 8825.40914916 -999.9 -0.176747122346 -1.43841499685 0.347674944879
48 0 3 947.992536405 1.06866853713 -0.668236114582 0 -999.9 0 -999.9 -999.9 -999.9 -999.9 12.3345344234 34.1165650862 1934.58546894 449.918448743 9075.4407899 -999.9 -0.198470403635 -1.40447298568 0.46549779302
49 0 3 853.863342248 0.818617734871 -0.5622558519 0 -999.9 0 -999.9 -999.9 -999.9 -999.9 72.8257964105 33.8902005869 1218.88185729 437.344636978 9032.23671619 -999.9 -0.238280737656 -1.44778101841 0.491239879696
50 0 0 587.299385045 0.646574735056 -0.381573983375 0 -999.9 0 -999.9 -999.9 -999.9 -999.9 -11.5332359451 -242.067962166 885.175296344 396.32334333 2656.83166273 -999.9 -1.37863072531 -0.558386492333 1.8473781341
51 0 0 530.367230514 0.818100057077 -0.3437137919 0 -999.9 0 -999.9 -999.9 -999.9 -999.9 -20.1260385568 -240.096697575 2103.24853683 305.448428233 2608.28041637 -999.9 -1.39318157448 -0.514131475332 1.71720875158
52 0 0 829.988990843 0.803941495098 -0.172533241427 0 -999.9 0 -999.9 -999.9 -999.9 -999.9 -2.81302435853 -241.101967698 4106.43413771 558.970408117 2600.33127176 -999.9 -1.38045158054 -0.529441244576 1.76448668322
53 0 0 508.952033103 0.992013284394 -0.397313688387 0 -999.9 0 -999.9 -999.9 -999.9 -999.9 64.1177566399 -243.125107887 963.155402898 389.161245344 2826.49054908 -999.9 -1.3240685184 -0.492607923511 1.71431998631
54 0 0 590.447526467 0.777747115446 -0.152780572814 0 -999.9 0 -999.9 -999.9 -999.9 -999.9 51.599799703 -240.482623887 2849.24671924 511.116673546 2490.68791127 -999.9 -1.31433559332 -0.511663735911 1.78766388665
55 0 0 750.067073903 0.77564865441 -0.234131711095 0 -999.9 0 -999.9 -999.9 -999.9 -999.9 91.6899633868 -240.206460681 3023.7081768 455.330188647 2745.21178851 -999.9 -1.34056899701 -0.527019328162 1.6777418938
56 0 0 733.875093136 0.803624055628 -0.222009948771 0 -999.9 0 -999.9 -999.9 -999.9 -999.9 -11.6900515164 -240.563002647 1618.03070775 249.093453828 2666.15922047 -999.9 -1.2630353006 -0.535417995243 1.88225627134
57 0 0 517.17031608 0.932335071545 0.013437732531 0 -999.9 0 -999.9 -999.9 -999.9 -999.9 184.120136046 -240.25073333 1730.42451288 526.974158529 2567.08556587 -999.9 -1.26535793132 -0.496860009589 1.76092048234
58 0 0 657.132007254 0.848572208463 -0.451444676612 0 -999.9 0 -999.9 -999.9 -999.9 -999.9 29.843724823 -240.655735893 263.640794112 662.930674232 2750.3022438 -999.9 -1.37929472314 -0.510939274038 1.68517356281
59 0 0 731.140555787 0.807853366714 -0.564713807798 0 -999.9 0 -999.9 -999.9 -999.9 -999.9 -27.4889468495 -241.375337337 1732.06040194 610.21705524 2582.28553798 -999.9 -1.33471106695 -0.530192011393 1.86201856462
60 0 0 694.849465455 0.814761871006 1.62588558347 0 -999.9 0 -999.9 -999.9 -999.9 -999.9 -40.9806139094 -44.5399439931 1141.28891579 367.812444034 2699.74968022 -999.9 -0.664093945573 -1.44094749902 0.782878270345
61 0 0 460.826069285 0.73770413258 1.51824491414 0 -999.9 0 -999.9 -999.9 -999.9 -999.9 -51.9142371191 -42.4293851993 1692.74631876 353.265604919 2607.31201534 -999.9 -0.654966275026 -1.40019713829 0.84875088135
62 0 0 419.439544458 0.980028163269 1.65388576701 0 -999.9 0 -999.9 -999.9 -999.9 -999.9 52.8904929733 -43.8395897319 -1771.37834745 482.364781454 2729.91554545 -999.9 -0.725060541506 -1.39098730982 0.756652473152
63 0 0 342.585761495 0.754551969811 1.54122480098 0 -999.9 0 -999.9 -999.9 -999.9 -999.9 87.7108856415 -44.3547393499 -891.570767805 288.717061674 2598.84434111 -999.9 -0.688100255843 -1.42510013657 0.874105288014
64 0 0 535.217670083 0.7917039786 1.39792033427 0 -999.9 0 -999.9 -999.9 -999.9 -999.9 109.228859302 -43.1733163298 1381.97753643 333.085290763 2653.49523572 -999.9 -0.680774711225 -1.40804690205 0.801557166567
65 0 0 468.495049813 0.920354375503 1.42675957256 0 -999.9 0 -999.9 -999.9 -999.9 -999.9 40.530897822 -44.0861163727 697.98296659 368.32514872 2586.53807097 -999.9 -0.635697000157 -1.41636887396 0.583482974707
66 0 0 590.435747695 0.750230921201 1.25508030788 0 -999.9 0 -999.9 -999.9 -999.9 -999.9 -30.1400122811 -42.5273029344 -266.062057994 191.522486279 2835.17871176 -999.9 -0.647513163606 -1.4319011941 0.859158871133
67 0 0 420.794151016 0.810225385427 1.40576088165 0 -999.9 0 -999.9 -999.9 -999.9 -999.9 52.0266907263 -43.9011417624 2039.35235039 285.68619604 2829.60453875 -999.9 -0.680483408795 -1.40455099555 0.654852404998
68 0 0 554.37683907 0.857120372821 1.6949345415 0 -999.9 0 -999.9 -999.9 -999.9 -999.9 49.6131998515 -41.9093792764 1526.23762031 527.756220821 2603.42912234 -999.9 -0.619471796234 -1.42539993372 0.775440564396
69 0 0 484.274304541 0.826850160256 1.38774945346 0 -999.9 0 -999.9 -999.9 -999.9 -999.9 10.9184851074 -42.5994249234 2292.88447393 645.889381923 2717.46845785 -999.9 -0.7231871618 -1.40125772573 0.657306819257
80 0 1 513.684458487 0.882264300404 0.0798404480563 1 -999.9 0 -999.9 -999.9 -999.9 -999.9 -121.339296275 -318.333029361 2394.93033645 405.758131528 2848.49304698 -999.9 0.0762127484209 -2.02090775875 0.818770251649
81 0 1 685.523678588 0.993083493691 -0.19445595334 1 -999.9 0 -999.9 -999.9 -999.9 -999.9 142.523203738 -319.896179745 1987.30795278 489.486135534 2915.07665259 -999.9 0.203537440322 -2.05436874018 0.790685708069
82 0 1 573.202891444 0.991088741692 -0.210706216772 1 -999.9 0 -999.9 -999.9 -999.9 -999.9 50.8551849946 -319.178552321 1598.21270923 348.48746863 3022.96477911 -999.9 0.104525764468 -2.06441688595 0.917348111047
83 0 1 565.986445559 0.78804227286 -0.0966501981718 1 -999.9 0 -999.9 -999.9 -999.9 -999.9 29.7717108323 -319.164864383 1593.62225664 512.019256646 2968.58274275 -999.9 0.0731585817831 -2.05572547363 0.840496977137
84 0 1 549.900045671 0.891185123754 0.00144122189285 1 -999.9 0 -999.9 -999.9 -999.9 -999.9 -110.756168997 -319.84811461 1093.85250867 265.138686216 2847.73671865 -999.9 0.0923283010228 -2.0646723589 0.942175292944
85 0 1 550.424848223 0.865481334462 -0.00743959001072 1 -999.9 0 -999.9 -999.9 -999.9 -999.9 96.2927938602 -318.424507796 961.976462364 381.353833557 2891.64962108 -999.9 0.198874647695 -2.03015284876 1.00642525216
86 0 1 611.108248966 1.01459689575 -0.105257829758 1 -999.9 0 -999.9 -999.9 -999.9 -999.9 -60.2489506439 -320.596077086 1822.53905119 411.213698687 2882.37880073 -999.9 0.0617603607429 -2.00331125898 0.753906666522
87 0 1 532.634928724 0.852343234781 -0.0276078776345 1 -999.9 0 -999.9 -999.9 -999.9 -999.9 2.07148207165 -318.764044624 119.754108214 418.670298025 3259.16229316 -999.9 0.071854482333 -2.04010274037 0.926686985691
88 0 1 637.6952639 0.891777331894 -0.423777069446 1 -999.9 0 -999.9 -999.9 -999.9 -999.9 49.9959176161 -319.393564092 1155.91883853 442.030694656 2802.01452966 -999.9 0.0764145412224 -2.03504580083 0.883617441722
89 0 1 576.817627121 1.00859205713 -0.339042013875 1 -999.9 0 -999.9 -999.9 -999.9 -999.9 -169.031718861 -317.892936717 3269.71803078 486.067758244 2921.02961403 -999.9 0.16675109581 -2.03333852556 1.03459874982
100 0 0 419.987552968 0.372679149817 -0.510995451683 0 -999.9 0 -999.9 -999.9 -999.9 -999.9 -36.1491493736 22.0030831488 -407.254787472 199.787986323 2566.16412273 -999.9 -1.74121317357 -0.0168169477164 0.645050312115
101 0 0 180.78114612 0.521322243661 -0.621035226059 0 -999.9 0 -999.9 -999.9 -999.9 -999.9 38.8686466464 21.7521750939 1482.98488435 286.145426955 2563.05645622 -999.9 -1.81475993973 0.00442487163789 0.696987620924
102 0 0 344.998329358 0.413284364848 -0.479775041917 0 -999.9 0 -999.9 -999.9 -999.9 -999.9 -60.4914897156 21.4773587731 1448.54109187 454.236917941 2333.06978789 -999.9 -1.65812307771 -0.0239825953591 0.665443359241
103 0 0 220.491142832 0.463218624935 -0.636022529402 0 -999.9 0 -999.9 -999.9 -999.9 -999.9 24.6307439736 21.7515361331 2084.01031121 491.499920281 2448.98475251 -999.9 -1.84891260789 -0.028041833141 0.566520978402
104 0 0 436.095896136 0.365021636142 -0.62053277813 0 -999.9 0 -999.9 -999.9 -999.9 -999.9 -41.5731221966 21.007016277 1248.71706757 460.540740516 2414.77130213 -999.9 -1.82064919859 -0.00153943621489 0.702444442726
105 0 0 530.139597517 0.357743405542 -0.329313096777 0 -999.9 0 -999.9 -999.9 -999.9 -999.9 -55.0532203158 21.2665626049 -273.399201976 326.716023076 2570.33761304 -999.9 -1.69024421967 0.00531950985508 0.594352267003
106 0 0 374.227931223 0.43655113886 -0.447412827867 0 -999.9 0 -999.9 -999.9 -999.9 -999.9 -24.2834897011 21.7093852325 1954.88425325 438.476621032 2563.93519367 -999.9 -1.69973413603 -0.0124867578619 0.530889126784
107 0 0 285.448957914 0.48547168416 -0.413161664857 0 -999.9 0 -999.9 -999.9 -999.9 -999.9 -26.5309738601 21.320489702 -373.696668677 233.644767954 2360.42352279 -999.9 -1.79236629678 -0.0544376242763 0.63072283957
108 0 0 360.516379569 0.4549631509 -0.42053614259 0 -999.9 0 -999.9 -999.9 -999.9 -999.9 -47.3304601186 22.1654102149 1796.13107423 263.352263136 2544.34178136 -999.9 -1.69072764999 -0.015401537302 0.625956800878
109 0 0 430.47597367 0.574023195057 -0.495827497775 0 -999.9 0 -999.9 -999.9 -999.9 -999.9 -17.2018760517 21.6576573955 -236.451977109 262.985583114 2541.44348633 -999.9 -1.7703602074 -0.0211504268341 0.508143232455
110 0 1 1649.05712266 0.934493187182 0.469747399295 3 -999.9 0 -999.9 -999.9 -999.9 0.999195815064 180.164128267 -999.9 3214.95568072 276.867376063 9666.62604075 -999.9 -0.366452476008 -1.48073599752 0.453954768167
111 0 1 1659.1899809 0.85879434337 0.766420489737 3 -999.9 0 -999.9 -999.9 -999.9 0.987878144882 187.339942111 -999.9 3167.55110285 329.258557757 9611.55949977 -999.9 -0.339107850203 -1.49141409681 0.438974850332
112 0 1 1613.58441133 0.944112117309 0.766292756623 3 -999.9 0 -999.9 -999.9 -999.9 0.983952060621 23.2353614758 -999.9 4280.5124528 169.852619227 9574.40075522 -999.9 -0.370498708386 -1.51409986122 0.475358411688
113 0 1 1693.96282771 1.1096223658 0.726080395338 3 -999.9 0 -999.9 -999.9 -999.9 1.05124302458 144.608167973 -999.9 5168.4627954 449.977438925 9575.36502518 -999.9 -0.262599528673 -1.4808659391 0.320172359501
114 0 1 1616.58834267 1.05183592974 0.713341408543 3 -999.9 0 -999.9 -999.9 -999.9 1.0371732262 210.423300289 -999.9 3321.18885713 533.364544671 9752.99909023 -999.9 -0.387573026168 -1.49915590305 0.497474175652
115 0 1 1554.201227 1.0395851864 0.990338234313 3 -999.9 0 -999.9 -999.9 -999.9 1.01775285496 25.4526342262 -999.9 3306.35088955 420.178494258 9590.09971621 -999.9 -0.352356276128 -1.50311215313 0.428364287405
116 0 1 1748.86420557 0.972220497541 0.828686621645 3 -999.9 0 -999.9 -999.9 -999.9 0.99044037729 156.45017914 -999.9 2796.91607609 248.222955976 9823.08343511 -999.9 -0.302551665093 -1.52449970718 0.304176377398
117 0 1 1529.69485155 1.09658990945 0.75902856448 3 -999.9 0 -999.9 -999.9 -999.9 0.961119889535 -14.4186397297 -999.9 4386.23333886 250.134756758 9530.7752392 -999.9 -0.424803166637 -1.48147357927 0.374135197166
118 0 1 1513.60343524 0.951587335538 0.739311065058 3 -999.9 0 -999.9 -999.9 -999.9 0.940079884464 69.36989163 -999.9 3391.90236599 292.090675878 9580.23765647 -999.9 -0.321089492674 -1.48730909521 0.365611184863
119 0 1 1755.60804639 0.803862255719 0.632636980945 3 -999.9 0 -999.9 -999.9 -999.9 0.978161699553 94.5515156775 -999.9 1837.61988145 459.555119116 9750.91679582 -999.9 -0.425127259291 -1.48924728429 0.448202025352
120 0 3 910.431388549 1.00763301547 0.163520464092 0 -999.9 0 -999.9 -999.9 -999.9 -999.9 -81.1814469029 -999.9 1156.83828353 321.881941899 7591.83510415 -999.9 -0.580758068438 -1.08889707974 0.569068857534
121 0 3 955.939166032 0.982809697494 0.176698903335 0 -999.9 0 -999.9 -999.9 -999.9 -999.9 179.59167868 -999.9 725.164849896 314.619875893 7484.04184769 -999.9 -0.602386319912 -1.12778034134 0.59102810828
122 0 3 702.429028707 0.895510290703 -0.0346962833777 0 -999.9 0 -999.9 -999.9 -999.9 -999.9 -49.6342770006 -999.9 868.543696243 322.077745947 7454.83903413 -999.9 -0.587798716793 -1.08839214784 0.646830989206
123 0 3 946.609589303 1.09220194868 0.269526446308 0 -999.9 0 -999.9 -999.9 -999.9 -999.9 -102.054547211 -999.9 1586.13142662 443.203288741 7459.02117061 -999.9 -0.565372760785 -1.08566728278 0.572442490118
124 0 3 693.952842889 1.09458077236 0.393058241192 0 -999.9 0 -999.9 -999.9 -999.9 -999.9 -13.8556115711 -999.9 790.812655006 137.009606143 7313.63949749 -999.9 -0.627679329696 -1.09509877592 0.504911010452
125 0 3 754.105573268 0.813521490339 0.332645567836 0 -999.9 0 -999.9 -999.9 -999.9 -999.9 34.5481674376 -999.9 -730.957413475 433.084816491 7659.2457151 -999.9 -0.60644951982 -1.09137987853 0.601866630344
126 0 3 595.556973241 0.890985646629 0.433054988552 0 -999.9 0 -999.9 -999.9 -999.9 -999.9 77.6733371937 -999.9 400.479458857 165.757511375 7446.00566869 -999.9 -0.609956567296 -1.08625356952 0.785343515519
127 0 3 540.77567544 0.963125818217 0.101956552646 0 -999.9 0 -999.9 -999.9 -999.9 -999.9 -36.8481857414 -999.9 169.321883137 347.702809716 7500.87118372 -999.9 -0.614045483321 -1.07838067352 0.742721013557
128 0 3 536.98993185 0.889439719869 0.228478533193 0 -999.9 0 -999.9 -999.9 -999.9 -999.9 -63.6163359047 -999.9 -1132.62378873 307.069053604 7487.18411784 -999.9 -0.62594811358 -1.09584215743 0.551738834959
129 0 3 817.973625681 0.956658542994 0.228391803629 0 -999.9 0 -999.9 -999.9 -999.9 -999.9 27.0461358218 -999.9 1195.03374683 402.550799731 7490.02306716 -999.9 -0.697994293859 -1.09483308051 0.542736830637
130 0 0 494.779245492 0.70315258458 0.238891167264 0 -999.9 0 -999.9 -999.9 -999.9 -999.9 119.8403944 500.360688029 855.513845181 395.58501871 1450.00725821 -999.9 -0.0248215328141 -1.75973122089 1.05811878431
131 0 0 469.505247911 0.880022798334 -0.0130461611427 0 -999.9 0 -999.9 -999.9 -999.9 -999.9 -26.919815193 499.870145159 748.599287361 190.817798809 1658.69515564 -999.9 -0.0126663148562 -1.79302194208 1.19195204614
132 0 0 531.992624134 0.714845981131 0.50607251647 0 -999.9 0 -999.9 -999.9 -999.9 -999.9 -99.0435480047 500.112138895 -435.925767411 165.619489912 1717.87074715 -999.9 0.0322802862142 -1.7809987901 1.03435551739
133 0 0 449.795801253 0.843667742385 0.219484766909 0 -999.9 0 -999.9 -999.9 -999.9 -999.9 -67.6678387648 498.389288022 477.797826806 383.492165517 1602.44298477 -999.9 -0.0114760570853 -1.77511421371 1.10781526304
134 0 0 352.026347496 0.730946660507 0.286080975272 0 -999.9 0 -999.9 -999.9 -999.9 -999.9 -141.112728762 499.156648797 1364.95981566 339.712626476 1518.45386522 -999.9 0.00173024158731 -1.79804079542 1.19020699071
135 0 0 458.885307675 0.616974905285 0.456129897794 0 -999.9 0 -999.9 -999.9 -999.9 -999.9 -48.8362060945 500.532975207 404.112909228 144.676668372 1521.72173151 -999.9 -0.144358676891 -1.80346086279 1.09653526554
136 0 0 631.987928564 0.572693223786 0.0898549729027 0 -999.9 0 -999.9 -999.9 -999.9 -999.9 -7.409784385 500.478696 1255.69212711 165.947998397 1596.66993021 -999.9 0.00284325143594 -1.7997948016 1.0153931648
137 0 0 514.919546614 0.678971817717 0.0939089824213 0 -999.9 0 -999.9 -999.9 -999.9 -999.9 -1.89953149762 499.993247831 1273.87881611 394.414321741 1618.28671459 -999.9 -0.0135056225044 -1.79368629938 1.05277297669
138 0 0 444.947816124 0.551042618013 0.322718138985 0 -999.9 0 -999.9 -999.9 -999.9 -999.9 68.5571055789 500.325137757 -53.1589870751 337.435475699 1683.93040094 -999.9 -0.0399667957258 -1.79262078468 1.01891466532
139 0 0 593.212090963 0.50991026077 0.0161818864249 0 -999.9 0 -999.9 -999.9 -999.9 -999.9 67.5021255421 500.729247933 -338.721043906 168.248074817 1560.18376031 -999.9 -0.142647608004 -1.78972991338 1.0343645909
150 0 0 629.263675626 0.551569188945 -0.519752884516 0 -999.9 0 -999.9 -999.9 -999.9 -999.9 9.80404943647 -316.880035031 864.694808202 359.562853271 2304.14593868 -999.9 -0.592118845707 -1.13713943423 0.342473521296
151 0 0 629.290326606 0.394379075244 -0.308339497983 0 -999.9 0 -999.9 -999.9 -999.9 -999.9 -110.524702313 -315.11974479 1888.90417734 284.434437308 2221.56602199 -999.9 -0.675280771594 -1.16378893375 0.31233471256
152 0 0 625.402188895 0.481151968332 -0.278950324522 0 -999.9 0 -999.9 -999.9 -999.9 -999.9 68.1275668078 -317.210856766 -310.557843843 404.136040797 2240.57659762 -999.9 -0.559525383948 -1.1589540763 0.590274147225
153 0 0 470.857627463 0.493566027212 -0.0603532813425 0 -999.9 0 -999.9 -999.9 -999.9 -999.9 -27.2157182543 -315.979100454 805.086076349 201.738392264 2240.81512083 -999.9 -0.629986519317 -1.12535346926 0.379317587021
154 0 0 725.314425915 0.748493394582 -0.429901398901 0 -999.9 0 -999.9 -999.9 -999.9 -999.9 -90.8307042569 -317.459557326 714.683161667 345.814246278 2258.53382934 -999.9 -0.59514865307 -1.13756396237 0.360541931105
155 0 0 573.954579519 0.621885817224 -0.31396653049 0 -999.9 0 -999.9 -999.9 -999.9 -999.9 12.3238214647 -315.50905642 151.843595776 357.465359517 2121.11509413 -999.9 -0.549662761443 -1.15730257484 0.420779170545
156 0 0 694.499784506 0.42028368154 -0.434016715595 0 -999.9 0 -999.9 -999.9 -999.9 -999.9 56.0320457018 -318.910996318 608.97148219 447.947181583 2192.94754815 -999.9 -0.539609488384 -1.14972256564 0.416120932173
