event_true signal_true reaction_true muonmom muoncos muonpull ntracks negpionmom pospions pospionmom pospiontheta pospionz pi0elpull piontotale energybalance nue muonpos muonz fgdcos effpullx effpully efftime
96 1 2 1861.46388272 0.801078939068 0.552095914863 5 1018.70648675 2 2114.52471281 -0.0817662414329 -1286.55001831 -999.9 -999.9 59.3593698866 8057.83862523 186.066830022 9569.85869126 -999.9 1.40183744158 1.54412355524 -0.12140412868
97 1 2 1409.79109181 0.881048249826 0.207821317535 5 1046.44538336 2 1863.42416693 0.425532520475 -1286.55001831 -999.9 -999.9 62.4308028596 9352.01192909 225.147726243 9255.70355717 -999.9 1.5301532581 1.55008627623 -0.00150986583714
98 1 2 1660.70983715 0.829396862118 0.506064133788 5 921.267397782 2 2017.75487392 0.118850890642 -1286.55001831 -999.9 -999.9 62.5236997066 8113.58316419 112.701072261 9546.54327312 -999.9 1.50974532373 1.53474766785 -0.0133898727466
99 1 2 1487.75682361 0.918859981745 0.196094236898 5 1193.20691341 2 2166.09059942 0.483617815398 -1286.55001831 -999.9 -999.9 61.1643663495 10035.1764397 129.264021102 9538.48794132 -999.9 1.53545709229 1.53598698717 -0.0785897417706
130 1 2 4209.99921434 1.04697530274 1.51030602853 7 -999.9 1 630.716188762 0.376795805409 -2891.04995728 0.958269365208 1313.80850791 97.418142838 8898.99231131 257.742720976 16942.0672018 -999.9 1.02181332729 0.984180584283 0.175987571904
131 1 2 4299.95974567 1.19143831175 1.41461130236 7 -999.9 1 102.623614714 0.293120925082 -2891.04995728 1.02748013978 1280.75711638 96.9802412228 8682.75044957 315.562493209 16998.4931598 -999.9 1.02458860944 1.04809507709 0.245570018562
132 1 2 4132.28785683 0.992021911312 1.61584892294 7 -999.9 1 508.779748818 0.620309960446 -2891.04995728 1.03019039919 1234.52947535 97.6372126136 8362.57222445 270.759370079 16921.8161008 -999.9 1.05759343424 1.0499258986 0.306638830956
133 1 2 4199.95947056 1.05876250683 1.79526245608 7 -999.9 1 279.225923259 0.226705933455 -2891.04995728 0.986443940061 1339.37182804 96.15369334 6605.29558461 348.51510421 17151.2251305 -999.9 1.00088141941 1.01113611232 0.269312219809
134 1 2 4012.52471354 0.972754098577 1.58873243754 7 -999.9 1 54.6841889532 0.00965652101265 -2891.04995728 0.949633017963 1265.12643267 97.8115564771 8231.13297837 238.305002725 17080.3685938 -999.9 1.09988192648 1.00183288417 0.164805273525
135 1 2 4290.40587783 1.01124012078 1.62456094855 7 -999.9 1 309.078552898 0.674468687528 -2891.04995728 1.03995412891 1162.39424095 98.2505242541 7352.91920236 257.732696537 17099.9482811 -999.9 0.975996494892 1.06246281052 0.222977233119
136 1 2 4313.63400277 1.10521276398 1.53962905922 7 -999.9 1 342.751623642 0.515896404443 -2891.04995728 1.03126092812 1233.74910358 97.5870386269 9928.94807841 350.717587653 17080.8629883 -999.9 0.997416708314 1.03079016941 0.304423401815
137 1 2 4372.35488979 0.84422415069 1.64941978272 7 -999.9 1 225.669724574 0.494103873626 -2891.04995728 1.03200815575 1081.05954921 98.8439650004 8586.55758902 254.078045684 17119.985013 -999.9 0.969663674912 0.992544785057 0.253919507284
138 1 2 4228.56368803 1.11153287282 1.76170492935 7 -999.9 1 397.248724567 0.365699287547 -2891.04995728 1.02976250168 1293.3235572 100.340276215 8836.01912354 423.025475743 17135.4750065 -999.9 1.05747223727 1.03213128332 0.330302467784
139 1 2 4375.77461311 0.966231518844 1.62244862563 7 -999.9 1 314.35324461 0.156974230368 -2891.04995728 0.946082073683 1302.96788228 96.9341890025 8346.41024099 296.528587715 16962.0543302 -999.9 1.0861690262 1.00432020609 0.343171340339
160 1 2 623.533558421 0.749937727696 1.67155395556 1 -999.9 1 2801.21003312 0.451990545995 -1515.75003052 -999.9 -999.9 330.835793246 5853.64126088 324.688097122 2734.40760641 -999.9 0.26965657857 0.317524720782 -0.0467434844545
161 1 2 667.303470502 0.73926152955 1.49162415604 1 -999.9 1 3021.44198353 0.461093882495 -1515.75003052 -999.9 -999.9 330.216723251 4610.92359217 268.166748771 3018.00716419 -999.9 0.342848656864 0.348840773746 -0.186681849284
162 1 2 692.40544357 0.814917420316 1.2883860772 1 -999.9 1 2504.57136368 0.556414263355 -1515.75003052 -999.9 -999.9 329.226355344 4809.32371737 362.750810099 2799.71678814 -999.9 0.248452219416 0.293442021951 -0.0120507129213
163 1 2 742.565621689 0.943642210307 1.26573274856 1 -999.9 1 3224.79710222 -0.350902435632 -1515.75003052 -999.9 -999.9 330.011551888 5073.87704319 289.682316637 2958.69934923 -999.9 0.304978376583 0.325831322295 -0.0301183998095
164 1 2 626.566218173 0.700057472474 1.49136944107 1 -999.9 1 2933.78410861 0.00762146280567 -1515.75003052 -999.9 -999.9 328.187174814 4098.49035585 286.964355793 2788.28948317 -999.9 0.398918986323 0.31892729623 0.0915353403349
165 1 2 650.51460592 0.717368162784 1.69927042625 1 -999.9 1 2920.30406852 0.305022584391 -1515.75003052 -999.9 -999.9 326.878409033 3620.55937111 204.927293266 2704.82160102 -999.9 0.265130448646 0.303117092874 -0.107152458077
166 1 2 650.829733655 0.764545770382 1.59621788724 1 -999.9 1 3165.46434366 -0.0385608344804 -1515.75003052 -999.9 -999.9 329.980374078 4985.39859402 337.912132835 2909.34355563 -999.9 0.281432913828 0.336206322092 0.174072801581
167 1 2 589.525902618 0.736830344982 1.47281027823 1 -999.9 1 3006.72245479 0.19705535064 -1515.75003052 -999.9 -999.9 327.974406604 2569.13272291 374.985906492 2998.01053185 -999.9 0.333418429265 0.30303679814 0.00676426783834
168 1 2 619.439315257 0.718975148583 1.61555536901 1 -999.9 1 2812.17587731 0.229569000195 -1515.75003052 -999.9 -999.9 329.667872524 6217.14005407 364.86629008 2869.65537549 -999.9 0.374907564211 0.36198522514 0.116990029112
169 1 2 643.130288014 0.768748708383 1.33019067819 1 -999.9 1 2703.77980452 0.23723038279 -1515.75003052 -999.9 -999.9 329.680925388 1474.10958124 444.579920281 3022.16995066 -999.9 0.308994539588 0.320788708099 -0.0666092263099
190 1 2 616.658825437 0.435275271675 0.282772962175 1 -999.9 1 586.269847225 0.630447425433 -2601.21932983 -999.9 726.803268929 400.134757516 2635.45044707 330.622662103 910.607606927 -999.9 0.0469658799017 0.0821431413883 0.457874183425
191 1 2 459.165686151 0.288426619321 0.363924341742 1 -999.9 1 470.800535618 0.218654697252 -2601.21932983 -999.9 844.194225738 401.280269704 498.760062996 181.801898934 819.743509088 -999.9 0.0292788607387 0.0439582107154 0.351467029521
192 1 2 337.874606438 0.382914293371 0.253730525248 1 -999.9 1 460.284171088 0.611082337089 -2601.21932983 -999.9 755.275822994 400.194273537 2386.50000631 261.079444774 900.022508313 -999.9 0.0937632480098 0.0487815575891 0.186603962911
193 1 2 487.358722589 0.330863891847 0.455980911852 1 -999.9 1 904.244032051 0.386797929924 -2601.21932983 -999.9 794.495166994 401.404585785 3173.21730973 343.076378763 990.011365096 -999.9 0.0198555582832 0.0806439800948 0.427527090937
194 1 2 419.937277239 0.458871634692 0.455637216573 1 -999.9 1 805.004569998 0.190504431259 -2601.21932983 -999.9 873.68263516 401.962734378 1771.72586424 333.902168151 1041.05689061 -999.9 0.0472722662428 0.0869972502471 0.337539107801
195 1 2 421.074491847 0.498053018151 0.315652995289 1 -999.9 1 446.789728046 0.944746986369 -2601.21932983 -999.9 745.628218472 399.833336688 1367.30261631 250.396459287 891.346664654 -999.9 -0.0383697619098 0.0712572924616 0.312714289679
196 1 2 515.667643638 0.453812730305 0.244119902022 1 -999.9 1 504.622895667 0.442137104505 -2601.21932983 -999.9 773.299971024 398.865543561 2038.64195902 153.941605676 810.990799833 -999.9 -0.0321341298064 0.0724538049119 0.139351573951
197 1 2 499.151890193 0.419716056529 0.356620512364 1 -999.9 1 625.313098278 0.684515195224 -2601.21932983 -999.9 810.653935101 400.122140948 3682.89470272 396.885358335 948.903123838 -999.9 -0.0693341186993 0.0379233887021 0.277167360421
198 1 2 429.064897325 0.528137219651 0.229732873959 1 -999.9 1 650.524933628 0.779960073531 -2601.21932983 -999.9 848.923127863 400.633652932 2471.00288487 359.876453091 916.191228595 -999.9 -0.0309124364754 0.0592281176553 0.366929600064
199 1 2 563.194094674 0.26762751746 0.443822089181 1 -999.9 1 441.925528171 0.566783519892 -2601.21932983 -999.9 851.123495021 400.825582304 3488.81889975 183.144155068 866.368309084 -999.9 0.00995271538451 0.0466996798881 0.150076197956
230 1 2 1059.00657902 0.563420453709 -1.16476288425 3 -214.698572986 2 2186.939892 -0.205480529577 -2478.05697632 -999.9 -999.9 106.536307104 5074.11579449 460.729516435 1931.10322382 -999.9 0.432742629417 0.667156829339 -0.209846855002
231 1 2 1000.58214487 0.582972280485 -1.30397000553 3 -67.7480801164 2 1987.4246472 0.542334573349 -2478.05697632 -999.9 -999.9 104.896044088 4619.22979954 166.427987491 1916.85753957 -999.9 0.460506251985 0.658552204777 -0.0711506818376
232 1 2 1040.20504304 0.630255785631 -1.3615728199 3 88.3245239332 2 2766.53686983 0.227711462939 -2478.05697632 -999.9 -999.9 105.080007982 3457.65619951 440.617970201 2029.8395528 -999.9 0.505583309738 0.665318919179 -0.0255911819399
233 1 2 1022.39467431 0.561385705301 -1.181468312 3 -228.575216114 2 2753.735526 -0.371021703605 -2478.05697632 -999.9 -999.9 106.292026307 4182.50693648 343.437094966 1836.38572352 -999.9 0.599585074475 0.60596568545 0.101270884508
234 1 2 1017.462348 0.60587508655 -1.2739192035 3 32.3821822171 2 2870.84284545 0.293395258716 -2478.05697632 -999.9 -999.9 106.18390372 4958.30416896 353.782941101 1817.51403721 -999.9 0.440595690797 0.646325038493 -0.066120037809
235 1 2 1260.83806693 0.594367815877 -1.08194249727 3 88.3897733065 2 2880.5220803 0.152080887414 -2478.05697632 -999.9 -999.9 106.656789722 4879.69040333 346.885141663 1990.64659752 -999.9 0.460541806446 0.630518468862 -0.140977209537
236 1 2 1080.42404559 0.583243544027 -1.10328662042 3 -217.816296469 2 2564.20315499 0.202523524524 -2478.05697632 -999.9 -999.9 104.431645293 4564.41045195 265.426369616 1783.78423562 -999.9 0.480863270729 0.645269862763 -0.20714405477
237 1 2 1158.58168776 0.481692415429 -1.08890484723 3 35.9490461946 2 2480.39105672 0.102196009248 -2478.05697632 -999.9 -999.9 107.242749477 4391.4269501 275.072691541 1990.52992487 -999.9 0.509849514047 0.635280045735 0.104285405106
238 1 2 1162.08061678 0.555457080435 -0.978984735138 3 162.714864047 2 2767.49829995 -0.0146045627273 -2478.05697632 -999.9 -999.9 106.716922802 5958.60829468 301.882254593 1910.21098474 -999.9 0.462389749404 0.649926840261 -0.0729687715734
239 1 2 1049.32350582 0.497117542615 -1.27908712434 3 225.595814038 2 2571.85583597 0.386007693699 -2478.05697632 -999.9 -999.9 106.82054412 4211.04344667 497.990072312 1901.51876929 -999.9 0.494659107465 0.654529223645 -0.147917798674
270 1 2 1929.19862357 1.1162941726 1.07310031562 1 561.727712445 0 -999.9 -999.9 -999.9 -999.9 554.466453373 -999.9 5760.67754938 -17.5263579375 11618.9368453 1.49862835294 2.44450839977 2.56832649254 0.113687653459
271 1 2 1931.47480761 1.03640046091 0.926425463741 1 474.799307793 0 -999.9 -999.9 -999.9 -999.9 507.342336104 -999.9 5931.41534095 92.7388942194 11727.2960358 0.984538979717 2.49290677423 2.54411003098 0.0897892208558
272 1 2 1923.92705315 0.831981717562 1.36892778243 1 222.170803312 0 -999.9 -999.9 -999.9 -999.9 760.187247721 -999.9 5226.08879558 139.696456012 11480.7515598 0.643503285093 2.49931643596 2.54528387843 0.0659794347128
273 1 2 1954.13795708 0.847525884255 1.33143022716 1 630.425026223 0 -999.9 -999.9 -999.9 -999.9 594.212562568 -999.9 4919.12141214 188.096398794 11536.4341359 0.711176580047 2.52879326086 2.57337973119 0.354166930426
274 1 2 1938.69349208 0.845998551752 0.935623134762 1 632.396661755 0 -999.9 -999.9 -999.9 -999.9 624.949443059 -999.9 5569.28950591 305.570239738 11622.799318 0.477791126631 2.48153062164 2.55114459275 0.166372024435
275 1 2 1998.91070778 0.888837655215 0.679504642351 1 221.984810295 0 -999.9 -999.9 -999.9 -999.9 557.143834944 -999.9 4484.79328445 167.258207589 11516.6442746 0.787604447175 2.46696684469 2.55157104378 0.136823040254
276 1 2 1821.50570835 1.12372868636 1.16452068733 1 323.399591684 0 -999.9 -999.9 -999.9 -999.9 471.151842584 -999.9 6528.52446641 231.140696747 11628.9358379 0.809617015801 2.52713207966 2.55095163753 -0.0899929054928
277 1 2 2005.69722628 0.990250586033 1.16842947438 1 793.163164314 0 -999.9 -999.9 -999.9 -999.9 725.10233886 -999.9 4100.84957523 269.090450719 11628.883111 0.87917631742 2.5223264343 2.52484108979 0.117612733836
278 1 2 2025.3368819 0.875776702876 0.959111933876 1 581.86531549 0 -999.9 -999.9 -999.9 -999.9 519.235357301 -999.9 4606.34676564 289.869495396 11490.6808699 0.691283297864 2.47606245143 2.55305245268 0.0562452697894
279 1 2 1957.01537061 0.898263562288 1.13462728825 1 713.121536329 0 -999.9 -999.9 -999.9 -999.9 586.424400612 -999.9 5492.37326179 -11.0639584009 11627.2568501 0.421608550716 2.43534276964 2.58237507854 0.108229506179
310 1 2 638.727215037 0.509558898454 0.369476311322 0 -999.9 0 -999.9 -999.9 -999.9 -999.9 116.404079705 -31.9510768689 1321.55371207 293.744098485 1422.61638922 0.553255132399 2.70067065356 2.78593195665 -0.12320044349
311 1 2 484.724195789 0.688161728111 0.134157716203 0 -999.9 0 -999.9 -999.9 -999.9 -999.9 156.078122432 -31.6557835426 2090.17276954 194.200340981 1356.89584135 0.0491510152817 2.63960589965 2.76101294653 -0.28707933859
312 1 2 621.449938561 0.776009645918 0.484734412878 0 -999.9 0 -999.9 -999.9 -999.9 -999.9 210.988181321 -31.7058420764 1139.88445281 223.332676757 1327.9730199 0.250284099789 2.57228441501 2.76422554721 -0.0354806863237
313 1 2 398.543468626 0.785931552711 0.400953924809 0 -999.9 0 -999.9 -999.9 -999.9 -999.9 246.861829403 -32.2330333139 855.159780744 286.079704378 1442.32741243 0.220043934263 2.65747457077 2.799126987 -0.106340479339
314 1 2 352.92284244 0.626023289412 0.390200238564 0 -999.9 0 -999.9 -999.9 -999.9 -999.9 -14.3663729997 -28.9152658691 2773.65304424 382.718601912 1229.06399288 0.374001668793 2.61444145409 2.76425862396 -0.10029993984
315 1 2 460.318038749 0.561001776997 -0.0343685804108 0 -999.9 0 -999.9 -999.9 -999.9 -999.9 64.9922730607 -30.9841898163 68.4672444839 268.712149091 1463.23388707 0.303489604592 2.63070542051 2.7700145609 -0.21189041906
316 1 2 415.991884548 0.688088111048 0.390962863411 0 -999.9 0 -999.9 -999.9 -999.9 -999.9 96.0474265431 -30.2804399152 1785.82924085 254.798525056 1327.90589181 0.457547913492 2.59686793055 2.80091536955 -0.3713305179
317 1 2 212.896351063 0.615332630638 0.429240226639 0 -999.9 0 -999.9 -999.9 -999.9 -999.9 113.401491771 -31.8727863633 3641.55935164 400.01321076 1449.47009846 0.381142639364 2.62250486547 2.748316779 -0.0152118892875
318 1 2 297.821446411 0.779332821984 0.365127158289 0 -999.9 0 -999.9 -999.9 -999.9 -999.9 146.363043285 -30.0870460752 1733.58485785 320.954753641 1551.74289048 -0.00434551928192 2.57976111478 2.78911338928 -0.248816575638
319 1 2 364.384233672 0.655551870633 0.36032151745 0 -999.9 0 -999.9 -999.9 -999.9 -999.9 137.255161572 -32.5154417856 -621.969390274 255.071765626 1498.06037666 0.0389844442718 2.60505800308 2.78234175828 -0.201344488235
490 1 2 803.616326191 1.00419836983 0.483012522943 2 -999.9 1 258.947009046 0.859378860332 -1570.743927 -999.9 701.39198496 289.542441081 3203.90796814 380.046598401 8003.15546896 -999.9 1.20712783205 0.966142217031 -0.33279210919
491 1 2 755.525969952 0.928358394885 0.443840711284 2 -999.9 1 245.72634083 0.752143988255 -1570.743927 -999.9 643.988785514 288.351301466 1702.24312054 496.295971746 7858.67109596 -999.9 1.16776759096 0.961954404942 -0.283479372363
492 1 2 863.256452037 0.953872757114 0.46310012594 2 -999.9 1 477.898475804 0.540895909683 -1570.743927 -999.9 574.875259088 287.689186231 1505.84271507 218.705310948 7887.85263439 -999.9 1.05770354955 0.978339533328 -0.0788642098519
493 1 2 541.10427965 0.963358978598 0.283896886882 2 -999.9 1 127.58773287 0.461073404027 -1570.743927 -999.9 426.120977868 288.583971948 1741.43239164 489.012480943 7956.30583062 -999.9 1.11900007575 1.00396523193 -0.156278982896
494 1 2 773.044781867 0.811777703371 0.445558539278 2 -999.9 1 343.888707191 0.774238889688 -1570.743927 -999.9 601.742519216 287.185756534 226.262375843 357.398084167 7802.36327214 -999.9 1.19166933058 1.00978941385 -0.0930354234531
495 1 2 745.452605459 1.02909431483 0.171944577623 2 -999.9 1 285.305506127 0.639421559754 -1570.743927 -999.9 667.125227539 287.431257164 2669.51419193 365.806496512 7769.76958983 -999.9 1.13752225907 0.992316875595 -0.312239012446
496 1 2 664.271875384 1.10026846826 0.275157503511 2 -999.9 1 256.59285689 0.140634936445 -1570.743927 -999.9 486.370471921 286.461090217 2368.21455851 368.283752907 7960.82700349 -999.9 1.26336078289 0.959841598373 -0.230394889878
497 1 2 812.208902309 1.04706362946 0.529757880212 2 -999.9 1 -52.4557846042 1.10420758541 -1570.743927 -999.9 452.577717821 287.455488489 3103.23795643 297.424165418 7831.12545862 -999.9 1.14546741971 1.01858015933 -0.244924798811
498 1 2 962.444484831 0.997915641883 0.265409240519 2 -999.9 1 52.6448182873 0.488348436193 -1570.743927 -999.9 478.608474044 288.886434624 1000.78079191 384.745049757 7852.5362638 -999.9 1.07739422291 1.00270654128 -0.379394120644
499 1 2 805.944348248 1.0236268866 0.180536393216 2 -999.9 1 508.550785071 0.958522133646 -1570.743927 -999.9 613.967987966 287.130707985 2212.22706587 324.149336106 7904.69311199 -999.9 1.08740317789 0.95792209786 -0.209034864094
520 1 2 2206.24138742 0.931736533602 0.0804187195841 1 447.537783287 0 -999.9 -999.9 -999.9 -999.9 451.351097353 949.832197315 3123.64161475 176.484366655 9658.12016319 -999.9 0.769999919027 0.619476824061 -0.0800634725698
521 1 2 2105.55700559 1.01311689248 0.0390208076368 1 383.531791161 0 -999.9 -999.9 -999.9 -999.9 589.925507064 951.334881679 5337.73937672 178.791137705 9507.20793205 -999.9 0.733604732308 0.611635826046 -0.0405864919375
522 1 2 2222.85062731 0.913864810492 0.107401815406 1 414.107621319 0 -999.9 -999.9 -999.9 -999.9 523.448388827 950.678989744 2879.61612715 272.863758648 9411.82836886 -999.9 0.727814916437 0.599059300842 -0.0348462388142
523 1 2 2152.50213686 0.860277080011 -0.345882926648 1 391.179487528 0 -999.9 -999.9 -999.9 -999.9 483.517589718 949.021075858 3500.35948462 150.595576906 9589.45977852 -999.9 0.841617922147 0.562338149308 -0.0763839958509
524 1 2 2050.68249808 0.942126135952 -0.145829834499 1 186.104312927 0 -999.9 -999.9 -999.9 -999.9 474.532894783 950.39163542 888.974876006 366.069994787 9375.9431114 -999.9 0.797436493298 0.585187316993 0.0325789649758
525 1 2 2040.76361001 0.830612894388 -0.339101409161 1 510.888480971 0 -999.9 -999.9 -999.9 -999.9 455.794106182 953.247487026 2669.58916573 -18.8502967871 9473.42172737 -999.9 0.707052234465 0.554916569322 -0.00286727659737
526 1 2 2088.89128166 0.916051630117 -0.14413377404 1 687.002613708 0 -999.9 -999.9 -999.9 -999.9 484.518241541 950.249347436 1875.84679196 160.132018531 9473.23495575 -999.9 0.784293033101 0.588379908528 0.150771526256
527 1 2 2071.60554737 0.865552850141 -0.0346465652562 1 261.563067358 0 -999.9 -999.9 -999.9 -999.9 385.652183318 951.406423988 1274.4873608 419.093010159 9576.30733238 -999.9 0.803323899524 0.573032510963 -0.0322636406861
528 1 2 2110.19089694 0.756316121592 -0.250374873518 1 471.24887842 0 -999.9 -999.9 -999.9 -999.9 507.007985904 950.010035999 4104.00773953 146.5645144 9274.11489251 -999.9 0.789294134386 0.558391163389 -0.109255750452
529 1 2 1860.26147607 0.864766353814 -0.276054354036 1 377.06343943 0 -999.9 -999.9 -999.9 -999.9 569.788628349 951.662151378 3435.41618733 323.515203494 9395.32654785 -999.9 0.730004021515 0.603294546579 -0.0444938588169
550 1 2 5080.64292487 0.836678359564 0.561122934493 3 -999.9 0 -999.9 -999.9 -999.9 0.537766612205 212.353306866 -999.9 5583.01875119 142.809649158 11813.160575 -999.9 0.826945264211 0.962796270857 0.202800221252
551 1 2 5129.70902236 0.965023406181 0.716078334331 3 -999.9 0 -999.9 -999.9 -999.9 0.539741734645 140.515115596 -999.9 6536.50672026 366.576595346 11781.3817659 -999.9 0.886858046891 0.9427654179 0.187828872392
552 1 2 5287.07623493 1.05724665894 0.796586997481 3 -999.9 0 -999.9 -999.9 -999.9 0.540016970153 26.3253696485 -999.9 5539.84364424 296.629374588 11832.5847529 -999.9 0.898148234279 0.976554653359 0.0619635794853
553 1 2 5344.03443601 1.0171531702 0.673617523769 3 -999.9 0 -999.9 -999.9 -999.9 0.525333042513 104.208478758 -999.9 6985.08030146 152.983093382 11719.5735988 -999.9 0.922233828923 0.944531040781 0.140680936654
